Datekey,Year,Month,Month Name,Start of Month,Quarter,Quarter Name,Week of Year,Start of Week,Day of Week,Day Name,Weekend Flag,IsWeekend
2021-08-21 00:00:00.000,2021,8,"August",2021-08-01 00:00:00.000,3,"3Q",34,2021-08-15 00:00:00.000,6,"Sat",1,"Weekend"
2021-08-28 00:00:00.000,2021,8,"August",2021-08-01 00:00:00.000,3,"3Q",35,2021-08-22 00:00:00.000,6,"Sat",1,"Weekend"
2021-09-04 00:00:00.000,2021,9,"September",2021-09-01 00:00:00.000,3,"3Q",36,2021-08-29 00:00:00.000,6,"Sat",1,"Weekend"
2021-09-11 00:00:00.000,2021,9,"September",2021-09-01 00:00:00.000,3,"3Q",37,2021-09-05 00:00:00.000,6,"Sat",1,"Weekend"
2021-09-18 00:00:00.000,2021,9,"September",2021-09-01 00:00:00.000,3,"3Q",38,2021-09-12 00:00:00.000,6,"Sat",1,"Weekend"
2021-09-25 00:00:00.000,2021,9,"September",2021-09-01 00:00:00.000,3,"3Q",39,2021-09-19 00:00:00.000,6,"Sat",1,"Weekend"
2022-07-02 00:00:00.000,2022,7,"July",2022-07-01 00:00:00.000,3,"3Q",27,2022-06-26 00:00:00.000,6,"Sat",1,"Weekend"
2022-07-09 00:00:00.000,2022,7,"July",2022-07-01 00:00:00.000,3,"3Q",28,2022-07-03 00:00:00.000,6,"Sat",1,"Weekend"
2022-07-16 00:00:00.000,2022,7,"July",2022-07-01 00:00:00.000,3,"3Q",29,2022-07-10 00:00:00.000,6,"Sat",1,"Weekend"
2022-07-23 00:00:00.000,2022,7,"July",2022-07-01 00:00:00.000,3,"3Q",30,2022-07-17 00:00:00.000,6,"Sat",1,"Weekend"
2022-07-30 00:00:00.000,2022,7,"July",2022-07-01 00:00:00.000,3,"3Q",31,2022-07-24 00:00:00.000,6,"Sat",1,"Weekend"
2022-08-06 00:00:00.000,2022,8,"August",2022-08-01 00:00:00.000,3,"3Q",32,2022-07-31 00:00:00.000,6,"Sat",1,"Weekend"
2022-08-13 00:00:00.000,2022,8,"August",2022-08-01 00:00:00.000,3,"3Q",33,2022-08-07 00:00:00.000,6,"Sat",1,"Weekend"
2022-08-20 00:00:00.000,2022,8,"August",2022-08-01 00:00:00.000,3,"3Q",34,2022-08-14 00:00:00.000,6,"Sat",1,"Weekend"
2022-08-27 00:00:00.000,2022,8,"August",2022-08-01 00:00:00.000,3,"3Q",35,2022-08-21 00:00:00.000,6,"Sat",1,"Weekend"
2022-09-03 00:00:00.000,2022,9,"September",2022-09-01 00:00:00.000,3,"3Q",36,2022-08-28 00:00:00.000,6,"Sat",1,"Weekend"
2022-09-10 00:00:00.000,2022,9,"September",2022-09-01 00:00:00.000,3,"3Q",37,2022-09-04 00:00:00.000,6,"Sat",1,"Weekend"
2022-09-17 00:00:00.000,2022,9,"September",2022-09-01 00:00:00.000,3,"3Q",38,2022-09-11 00:00:00.000,6,"Sat",1,"Weekend"
2022-09-24 00:00:00.000,2022,9,"September",2022-09-01 00:00:00.000,3,"3Q",39,2022-09-18 00:00:00.000,6,"Sat",1,"Weekend"
2023-07-01 00:00:00.000,2023,7,"July",2023-07-01 00:00:00.000,3,"3Q",26,2023-06-25 00:00:00.000,6,"Sat",1,"Weekend"
2023-07-08 00:00:00.000,2023,7,"July",2023-07-01 00:00:00.000,3,"3Q",27,2023-07-02 00:00:00.000,6,"Sat",1,"Weekend"
2023-07-15 00:00:00.000,2023,7,"July",2023-07-01 00:00:00.000,3,"3Q",28,2023-07-09 00:00:00.000,6,"Sat",1,"Weekend"
2023-07-22 00:00:00.000,2023,7,"July",2023-07-01 00:00:00.000,3,"3Q",29,2023-07-16 00:00:00.000,6,"Sat",1,"Weekend"
2023-07-29 00:00:00.000,2023,7,"July",2023-07-01 00:00:00.000,3,"3Q",30,2023-07-23 00:00:00.000,6,"Sat",1,"Weekend"
2023-08-05 00:00:00.000,2023,8,"August",2023-08-01 00:00:00.000,3,"3Q",31,2023-07-30 00:00:00.000,6,"Sat",1,"Weekend"
2023-08-12 00:00:00.000,2023,8,"August",2023-08-01 00:00:00.000,3,"3Q",32,2023-08-06 00:00:00.000,6,"Sat",1,"Weekend"
2023-08-19 00:00:00.000,2023,8,"August",2023-08-01 00:00:00.000,3,"3Q",33,2023-08-13 00:00:00.000,6,"Sat",1,"Weekend"
2023-08-26 00:00:00.000,2023,8,"August",2023-08-01 00:00:00.000,3,"3Q",34,2023-08-20 00:00:00.000,6,"Sat",1,"Weekend"
2023-09-02 00:00:00.000,2023,9,"September",2023-09-01 00:00:00.000,3,"3Q",35,2023-08-27 00:00:00.000,6,"Sat",1,"Weekend"
2023-09-09 00:00:00.000,2023,9,"September",2023-09-01 00:00:00.000,3,"3Q",36,2023-09-03 00:00:00.000,6,"Sat",1,"Weekend"
2023-09-16 00:00:00.000,2023,9,"September",2023-09-01 00:00:00.000,3,"3Q",37,2023-09-10 00:00:00.000,6,"Sat",1,"Weekend"
2023-09-23 00:00:00.000,2023,9,"September",2023-09-01 00:00:00.000,3,"3Q",38,2023-09-17 00:00:00.000,6,"Sat",1,"Weekend"
2023-09-30 00:00:00.000,2023,9,"September",2023-09-01 00:00:00.000,3,"3Q",39,2023-09-24 00:00:00.000,6,"Sat",1,"Weekend"
2017-10-01 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",40,2017-10-01 00:00:00.000,7,"Sun",1,"Weekend"
2017-10-08 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",41,2017-10-08 00:00:00.000,7,"Sun",1,"Weekend"
2017-10-15 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",42,2017-10-15 00:00:00.000,7,"Sun",1,"Weekend"
2017-10-22 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",43,2017-10-22 00:00:00.000,7,"Sun",1,"Weekend"
2017-10-29 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",44,2017-10-29 00:00:00.000,7,"Sun",1,"Weekend"
2017-11-05 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",45,2017-11-05 00:00:00.000,7,"Sun",1,"Weekend"
2017-11-12 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",46,2017-11-12 00:00:00.000,7,"Sun",1,"Weekend"
2017-11-19 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",47,2017-11-19 00:00:00.000,7,"Sun",1,"Weekend"
2017-11-26 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",48,2017-11-26 00:00:00.000,7,"Sun",1,"Weekend"
2017-12-03 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",49,2017-12-03 00:00:00.000,7,"Sun",1,"Weekend"
2017-12-10 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",50,2017-12-10 00:00:00.000,7,"Sun",1,"Weekend"
2017-12-17 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",51,2017-12-17 00:00:00.000,7,"Sun",1,"Weekend"
2017-12-24 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",52,2017-12-24 00:00:00.000,7,"Sun",1,"Weekend"
2017-12-31 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",53,2017-12-31 00:00:00.000,7,"Sun",1,"Weekend"
2018-10-07 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",41,2018-10-07 00:00:00.000,7,"Sun",1,"Weekend"
2018-10-14 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",42,2018-10-14 00:00:00.000,7,"Sun",1,"Weekend"
2018-10-21 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",43,2018-10-21 00:00:00.000,7,"Sun",1,"Weekend"
2018-10-28 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",44,2018-10-28 00:00:00.000,7,"Sun",1,"Weekend"
2018-11-04 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",45,2018-11-04 00:00:00.000,7,"Sun",1,"Weekend"
2018-11-11 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",46,2018-11-11 00:00:00.000,7,"Sun",1,"Weekend"
2018-11-18 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",47,2018-11-18 00:00:00.000,7,"Sun",1,"Weekend"
2018-11-25 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",48,2018-11-25 00:00:00.000,7,"Sun",1,"Weekend"
2018-12-02 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",49,2018-12-02 00:00:00.000,7,"Sun",1,"Weekend"
2018-12-09 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",50,2018-12-09 00:00:00.000,7,"Sun",1,"Weekend"
2018-12-16 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",51,2018-12-16 00:00:00.000,7,"Sun",1,"Weekend"
2018-12-23 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",52,2018-12-23 00:00:00.000,7,"Sun",1,"Weekend"
2018-12-30 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",53,2018-12-30 00:00:00.000,7,"Sun",1,"Weekend"
2019-10-06 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",41,2019-10-06 00:00:00.000,7,"Sun",1,"Weekend"
2019-10-13 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",42,2019-10-13 00:00:00.000,7,"Sun",1,"Weekend"
2019-10-20 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",43,2019-10-20 00:00:00.000,7,"Sun",1,"Weekend"
2019-10-27 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",44,2019-10-27 00:00:00.000,7,"Sun",1,"Weekend"
2019-11-03 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",45,2019-11-03 00:00:00.000,7,"Sun",1,"Weekend"
2019-11-10 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",46,2019-11-10 00:00:00.000,7,"Sun",1,"Weekend"
2019-11-17 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",47,2019-11-17 00:00:00.000,7,"Sun",1,"Weekend"
2019-11-24 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",48,2019-11-24 00:00:00.000,7,"Sun",1,"Weekend"
2019-12-01 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",49,2019-12-01 00:00:00.000,7,"Sun",1,"Weekend"
2019-12-08 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",50,2019-12-08 00:00:00.000,7,"Sun",1,"Weekend"
2019-12-15 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",51,2019-12-15 00:00:00.000,7,"Sun",1,"Weekend"
2019-12-22 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",52,2019-12-22 00:00:00.000,7,"Sun",1,"Weekend"
2019-12-29 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",53,2019-12-29 00:00:00.000,7,"Sun",1,"Weekend"
2020-10-04 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",41,2020-10-04 00:00:00.000,7,"Sun",1,"Weekend"
2020-10-11 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",42,2020-10-11 00:00:00.000,7,"Sun",1,"Weekend"
2020-10-18 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",43,2020-10-18 00:00:00.000,7,"Sun",1,"Weekend"
2020-10-25 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",44,2020-10-25 00:00:00.000,7,"Sun",1,"Weekend"
2020-11-01 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",45,2020-11-01 00:00:00.000,7,"Sun",1,"Weekend"
2020-11-08 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",46,2020-11-08 00:00:00.000,7,"Sun",1,"Weekend"
2020-11-15 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",47,2020-11-15 00:00:00.000,7,"Sun",1,"Weekend"
2020-11-22 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",48,2020-11-22 00:00:00.000,7,"Sun",1,"Weekend"
2020-11-29 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",49,2020-11-29 00:00:00.000,7,"Sun",1,"Weekend"
2020-12-06 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",50,2020-12-06 00:00:00.000,7,"Sun",1,"Weekend"
2020-12-13 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",51,2020-12-13 00:00:00.000,7,"Sun",1,"Weekend"
2020-12-20 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",52,2020-12-20 00:00:00.000,7,"Sun",1,"Weekend"
2020-12-27 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",53,2020-12-27 00:00:00.000,7,"Sun",1,"Weekend"
2021-10-03 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",41,2021-10-03 00:00:00.000,7,"Sun",1,"Weekend"
2021-10-10 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",42,2021-10-10 00:00:00.000,7,"Sun",1,"Weekend"
2021-10-17 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",43,2021-10-17 00:00:00.000,7,"Sun",1,"Weekend"
2021-10-24 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",44,2021-10-24 00:00:00.000,7,"Sun",1,"Weekend"
2021-10-31 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",45,2021-10-31 00:00:00.000,7,"Sun",1,"Weekend"
2021-11-07 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",46,2021-11-07 00:00:00.000,7,"Sun",1,"Weekend"
2021-11-14 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",47,2021-11-14 00:00:00.000,7,"Sun",1,"Weekend"
2021-11-21 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",48,2021-11-21 00:00:00.000,7,"Sun",1,"Weekend"
2021-11-28 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",49,2021-11-28 00:00:00.000,7,"Sun",1,"Weekend"
2021-12-05 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",50,2021-12-05 00:00:00.000,7,"Sun",1,"Weekend"
2021-12-12 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",51,2021-12-12 00:00:00.000,7,"Sun",1,"Weekend"
2021-12-19 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",52,2021-12-19 00:00:00.000,7,"Sun",1,"Weekend"
2021-12-26 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",53,2021-12-26 00:00:00.000,7,"Sun",1,"Weekend"
2022-10-02 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",41,2022-10-02 00:00:00.000,7,"Sun",1,"Weekend"
2022-10-09 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",42,2022-10-09 00:00:00.000,7,"Sun",1,"Weekend"
2022-10-16 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",43,2022-10-16 00:00:00.000,7,"Sun",1,"Weekend"
2022-10-23 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",44,2022-10-23 00:00:00.000,7,"Sun",1,"Weekend"
2022-10-30 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",45,2022-10-30 00:00:00.000,7,"Sun",1,"Weekend"
2022-11-06 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",46,2022-11-06 00:00:00.000,7,"Sun",1,"Weekend"
2022-11-13 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",47,2022-11-13 00:00:00.000,7,"Sun",1,"Weekend"
2022-11-20 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",48,2022-11-20 00:00:00.000,7,"Sun",1,"Weekend"
2022-11-27 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",49,2022-11-27 00:00:00.000,7,"Sun",1,"Weekend"
2022-12-04 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",50,2022-12-04 00:00:00.000,7,"Sun",1,"Weekend"
2022-12-11 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",51,2022-12-11 00:00:00.000,7,"Sun",1,"Weekend"
2022-12-18 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",52,2022-12-18 00:00:00.000,7,"Sun",1,"Weekend"
2022-12-25 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",53,2022-12-25 00:00:00.000,7,"Sun",1,"Weekend"
2023-10-01 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",40,2023-10-01 00:00:00.000,7,"Sun",1,"Weekend"
2023-10-08 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",41,2023-10-08 00:00:00.000,7,"Sun",1,"Weekend"
2023-10-15 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",42,2023-10-15 00:00:00.000,7,"Sun",1,"Weekend"
2023-10-22 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",43,2023-10-22 00:00:00.000,7,"Sun",1,"Weekend"
2023-10-29 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",44,2023-10-29 00:00:00.000,7,"Sun",1,"Weekend"
2023-11-05 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",45,2023-11-05 00:00:00.000,7,"Sun",1,"Weekend"
2023-11-12 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",46,2023-11-12 00:00:00.000,7,"Sun",1,"Weekend"
2023-11-19 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",47,2023-11-19 00:00:00.000,7,"Sun",1,"Weekend"
2023-11-26 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",48,2023-11-26 00:00:00.000,7,"Sun",1,"Weekend"
2023-12-03 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",49,2023-12-03 00:00:00.000,7,"Sun",1,"Weekend"
2023-12-10 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",50,2023-12-10 00:00:00.000,7,"Sun",1,"Weekend"
2023-12-17 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",51,2023-12-17 00:00:00.000,7,"Sun",1,"Weekend"
2023-12-24 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",52,2023-12-24 00:00:00.000,7,"Sun",1,"Weekend"
2023-12-31 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",53,2023-12-31 00:00:00.000,7,"Sun",1,"Weekend"
2017-01-01 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",1,2017-01-01 00:00:00.000,7,"Sun",1,"Weekend"
2017-01-08 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",2,2017-01-08 00:00:00.000,7,"Sun",1,"Weekend"
2017-01-15 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",3,2017-01-15 00:00:00.000,7,"Sun",1,"Weekend"
2017-01-22 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",4,2017-01-22 00:00:00.000,7,"Sun",1,"Weekend"
2017-01-29 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",5,2017-01-29 00:00:00.000,7,"Sun",1,"Weekend"
2017-02-05 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",6,2017-02-05 00:00:00.000,7,"Sun",1,"Weekend"
2017-02-12 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",7,2017-02-12 00:00:00.000,7,"Sun",1,"Weekend"
2017-02-19 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",8,2017-02-19 00:00:00.000,7,"Sun",1,"Weekend"
2017-02-26 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",9,2017-02-26 00:00:00.000,7,"Sun",1,"Weekend"
2017-03-05 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",10,2017-03-05 00:00:00.000,7,"Sun",1,"Weekend"
2017-03-12 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",11,2017-03-12 00:00:00.000,7,"Sun",1,"Weekend"
2017-03-19 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",12,2017-03-19 00:00:00.000,7,"Sun",1,"Weekend"
2017-03-26 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",13,2017-03-26 00:00:00.000,7,"Sun",1,"Weekend"
2018-01-07 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",2,2018-01-07 00:00:00.000,7,"Sun",1,"Weekend"
2018-01-14 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",3,2018-01-14 00:00:00.000,7,"Sun",1,"Weekend"
2018-01-21 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",4,2018-01-21 00:00:00.000,7,"Sun",1,"Weekend"
2018-01-28 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",5,2018-01-28 00:00:00.000,7,"Sun",1,"Weekend"
2018-02-04 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",6,2018-02-04 00:00:00.000,7,"Sun",1,"Weekend"
2018-02-11 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",7,2018-02-11 00:00:00.000,7,"Sun",1,"Weekend"
2018-02-18 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",8,2018-02-18 00:00:00.000,7,"Sun",1,"Weekend"
2018-02-25 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",9,2018-02-25 00:00:00.000,7,"Sun",1,"Weekend"
2018-03-04 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",10,2018-03-04 00:00:00.000,7,"Sun",1,"Weekend"
2018-03-11 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",11,2018-03-11 00:00:00.000,7,"Sun",1,"Weekend"
2018-03-18 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",12,2018-03-18 00:00:00.000,7,"Sun",1,"Weekend"
2018-03-25 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",13,2018-03-25 00:00:00.000,7,"Sun",1,"Weekend"
2019-01-06 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",2,2019-01-06 00:00:00.000,7,"Sun",1,"Weekend"
2019-01-13 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",3,2019-01-13 00:00:00.000,7,"Sun",1,"Weekend"
2019-01-20 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",4,2019-01-20 00:00:00.000,7,"Sun",1,"Weekend"
2019-01-27 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",5,2019-01-27 00:00:00.000,7,"Sun",1,"Weekend"
2019-02-03 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",6,2019-02-03 00:00:00.000,7,"Sun",1,"Weekend"
2019-02-10 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",7,2019-02-10 00:00:00.000,7,"Sun",1,"Weekend"
2019-02-17 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",8,2019-02-17 00:00:00.000,7,"Sun",1,"Weekend"
2019-02-24 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",9,2019-02-24 00:00:00.000,7,"Sun",1,"Weekend"
2019-03-03 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",10,2019-03-03 00:00:00.000,7,"Sun",1,"Weekend"
2019-03-10 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",11,2019-03-10 00:00:00.000,7,"Sun",1,"Weekend"
2019-03-17 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",12,2019-03-17 00:00:00.000,7,"Sun",1,"Weekend"
2019-03-24 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",13,2019-03-24 00:00:00.000,7,"Sun",1,"Weekend"
2019-03-31 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",14,2019-03-31 00:00:00.000,7,"Sun",1,"Weekend"
2020-01-05 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",2,2020-01-05 00:00:00.000,7,"Sun",1,"Weekend"
2020-01-12 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",3,2020-01-12 00:00:00.000,7,"Sun",1,"Weekend"
2020-01-19 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",4,2020-01-19 00:00:00.000,7,"Sun",1,"Weekend"
2020-01-26 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",5,2020-01-26 00:00:00.000,7,"Sun",1,"Weekend"
2020-02-02 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",6,2020-02-02 00:00:00.000,7,"Sun",1,"Weekend"
2020-02-09 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",7,2020-02-09 00:00:00.000,7,"Sun",1,"Weekend"
2020-02-16 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",8,2020-02-16 00:00:00.000,7,"Sun",1,"Weekend"
2020-02-23 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",9,2020-02-23 00:00:00.000,7,"Sun",1,"Weekend"
2020-03-01 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",10,2020-03-01 00:00:00.000,7,"Sun",1,"Weekend"
2020-03-08 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",11,2020-03-08 00:00:00.000,7,"Sun",1,"Weekend"
2020-03-15 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",12,2020-03-15 00:00:00.000,7,"Sun",1,"Weekend"
2020-03-22 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",13,2020-03-22 00:00:00.000,7,"Sun",1,"Weekend"
2020-03-29 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",14,2020-03-29 00:00:00.000,7,"Sun",1,"Weekend"
2021-01-03 00:00:00.000,2021,1,"January",2021-01-01 00:00:00.000,1,"1Q",2,2021-01-03 00:00:00.000,7,"Sun",1,"Weekend"
